Изображения,Название,Артикул,Цена,Валюта,Наличие,Бренд,Категория,Подкатегория,Раздел,URL,Описание,Код товара,Тип,Ширина,Глубина,Высота,Остаток,Файлы,Старая цена,Вес (без упаковки),Родина бренда,Страна-производитель,Назначение,Объем,Цвет,Морозостойкий
https://cdn.entero.ru/mp@2x/33/b0/33b0c181394fb2ffe8e00b753b6b28bb.jpg;https://cdn.entero.ru/mp@2x/43/47/4347e1980d408da7134cb776efad308c.jpg;https://cdn.entero.ru/mp@2x/f8/06/f8061d3bfd4f69d45d563ec94d1cf132.jpg;https://cdn.entero.ru/mp@2x/5c/73/5c7328ab0bfd0dbe9f682672e1958ad7.jpg,Ящик для овощей и фруктов ТАРА.РУ 101 400х300х110 мм черный,Ящик для овощей и фруктов ТАРА.РУ 101 400х300х110 мм черный,71,RUB,Да,,Профоборудование,Нейтральное,Ящики для продуктов,https://entero.ru/item/366382,"<p>Ящик <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/366382""><b class=""b"">ТАРА.РУ 101 </b></a>серии 100 предназначен для хранения и транспортировки овощей, фруктов и другой сельскохозяйственной продукции на предприятиях общественного питания и торговли. Перфорированные стенки и дно обеспечивают вентиляцию, предотвращают скопление влаги и поддерживают свежесть продуктов, что особенно подходит для хранения грибов. Модель отличается штабелированием, что позволяет удобно складировать ящики друг на друга. Ящик выполнен из полиэтилена низкого давления HDPE, который отличается прочностью, лёгкостью, долговечностью, гигиеничностью и устойчивостью к воздействию агрессивных химических веществ.</p>

<p><b>Дополнительные характеристики:</b></p>

<ul>
<li>Внутренний размер: 380х275х90 мм</li>
<li>Температура эксплуатации: от 0 до +50 °С</li>
</ul>",366382,перфорированный,400 мм,300 мм,110 мм,0,https://entero.ru/manuals/477132/%D0%9A%D0%B0%D1%82%D0%B0%D0%BB%D0%BE%D0%B3%20%D0%A2%D0%90%D0%A0%D0%90.%D0%A0%D0%A3.pdf;https://entero.ru/manuals/505945/%D0%9E%D1%82%D0%BA%D0%B0%D0%B7%D0%BD%D0%BE%D0%B5%20%D0%BF%D0%B8%D1%81%D1%8C%D0%BC%D0%BE.pdf,,0.2 кг,Россия,Россия,для овощей и фруктов,9 л,черный,
https://cdn.entero.ru/mp@2x/bc/7a/bc7aa9c41a7697651f1bf6137febe92c.jpg,Ящик для хлеба ТАРА.РУ 403 ВС 600х400х152 мм черный,Ящик для хлеба ТАРА.РУ 403 ВС 600х400х152 мм черный,473,RUB,Да,,Профоборудование,Нейтральное,Ящики для продуктов,https://entero.ru/item/366656,"<p>Вкладываемый ящик <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/366656""><b class=""b"">ТАРА.РУ 403 ВС </b></a>серии 400 предназначен для хранения и транспортировки хлеба и хлебобулочной продукции на предприятиях общественного питания и торговли. Перфорированные стенки и дно обеспечивают вентиляцию, предотвращают скопление влаги и поддерживают свежесть продуктов. Евролоток отличается конусной формой и штабелированием, что позволяет удобно складировать ящики друг на друга, а также подходит для использования на конвейерах и рольгангах. Ящик выполнен из полиэтилена низкого давления HDPE, который отличается прочностью, лёгкостью, долговечностью, гигиеничностью и устойчивостью к воздействию химических веществ.</p>

<p><b>Дополнительные характеристики:</b></p>

<ul>
<li>Внутренний размер: 535х375х140 мм</li>
<li>Температура эксплуатации: от -18 до +50 °С</li>
</ul>",366656,перфорированный,600 мм,400 мм,152 мм,0,https://entero.ru/manuals/477515/%D0%9A%D0%B0%D1%82%D0%B0%D0%BB%D0%BE%D0%B3%20%D0%A2%D0%90%D0%A0%D0%90.%D0%A0%D0%A3.pdf,,1.2 кг,Россия,Россия,для хлеба,27 л,черный,Да
https://cdn.entero.ru/mp@2x/d2/76/d27690131911b63d7bee8e456863c7e8.jpg;https://cdn.entero.ru/mp@2x/63/82/6382dcc6210261b4fd76d885cf4c92b8.jpg;https://cdn.entero.ru/mp@2x/76/ec/76ec1948ced37233519cd13d74f03962.jpg;https://cdn.entero.ru/mp@2x/19/e8/19e83a95970dd858d87b5bc91e88626f.jpg;https://cdn.entero.ru/mp@2x/e8/21/e821b6505d49a2eb06a7b8d40de0ad37.jpg;https://cdn.entero.ru/mp@2x/39/00/390099413cbf8ba9094308530674c8c3.jpg;https://cdn.entero.ru/mp@2x/ee/58/ee58482140301bcf2296d8e13b103517.jpg,Ящик для овощей и фруктов ТАРА.РУ 105 540х360х260 мм черный,Ящик для овощей и фруктов ТАРА.РУ 105 540х360х260 мм черный,653,RUB,Да,,Профоборудование,Нейтральное,Ящики для продуктов,https://entero.ru/item/366495,"<p>Вкладываемый ящик <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/366495""><b class=""b"">ТАРА.РУ 105 </b></a>серии 100 предназначен для хранения и транспортировки овощей, фруктов и другой сельскохозяйственной продукции на предприятиях общественного питания и торговли. Перфорированные стенки и дно обеспечивают вентиляцию, предотвращают скопление влаги и поддерживают свежесть продуктов. Модель отличается штабелированием для удобного складирования друг на друга. Конусная конструкция экономит пространство при транспортировке в пустом виде. Ящик выполнен из полиэтилена низкого давления HDPE, который отличается прочностью, лёгкостью, долговечностью, гигиеничностью и устойчивостью к воздействию агрессивных химических веществ.</p>

<p><b>Дополнительные характеристики:</b></p>

<ul>
<li>Внутренний размер: 485х315х250 мм</li>
<li>Температура эксплуатации: от 0 до +50 °С</li>
</ul>",366495,перфорированный,540 мм,360 мм,260 мм,0,https://entero.ru/manuals/477339/%D0%9A%D0%B0%D1%82%D0%B0%D0%BB%D0%BE%D0%B3%20%D0%A2%D0%90%D0%A0%D0%90.%D0%A0%D0%A3.pdf;https://entero.ru/manuals/505923/%D0%9E%D1%82%D0%BA%D0%B0%D0%B7%D0%BD%D0%BE%D0%B5%20%D0%BF%D0%B8%D1%81%D1%8C%D0%BC%D0%BE.pdf,,1.4 кг,Россия,Россия,для овощей и фруктов,38 л,черный,
https://cdn.entero.ru/mp@2x/67/6a/676ae181bd86053bed6832a65d5dac77.jpg,Ящик для колбасы ТАРА.РУ 201 МСК 600х400х250 мм зеленый,Ящик для колбасы ТАРА.РУ 201 МСК 600х400х250 мм зеленый,785,RUB,Да,,Профоборудование,Нейтральное,Ящики для продуктов,https://entero.ru/item/366514,"<p>Ящик <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/366514""><b class=""b"">ТАРА.РУ 201 МСК </b></a>серии 200 предназначен для хранения и транспортировки колбасных изделий на предприятиях общественного питания и торговли. Перфорированные стенки и дно обеспечивают вентиляцию, предотвращают скопление влаги и поддерживают свежесть продуктов. Модель отличается штабелируемостью, что позволяет удобно складировать ящики друг на друга. Ящик выполнен из полиэтилена низкого давления HDPE, который отличается прочностью, лёгкостью, долговечностью, гигиеничностью и устойчивостью к воздействию агрессивных химических веществ.</p>

<p><b>Дополнительные характеристики:</b></p>

<ul>
<li>Внутренний размер: 555х350х235 мм</li>
<li>Температура эксплуатации: от -18 до +50 °С</li>
</ul>",366514,перфорированный,600 мм,400 мм,250 мм,0,https://entero.ru/manuals/477360/%D0%9A%D0%B0%D1%82%D0%B0%D0%BB%D0%BE%D0%B3%20%D0%A2%D0%90%D0%A0%D0%90.%D0%A0%D0%A3.pdf;https://entero.ru/manuals/505911/%D0%9E%D1%82%D0%BA%D0%B0%D0%B7%D0%BD%D0%BE%D0%B5%20%D0%BF%D0%B8%D1%81%D1%8C%D0%BC%D0%BE.pdf,,1.68 кг,Россия,Россия,для колбасы,46 л,зеленый,Да
https://cdn.entero.ru/mp@2x/bb/dc/bbdc96ddca43bc2c9bb8e12a711978a3.jpg,Ящик для мяса ТАРА.РУ 207-P ВС 600х400х200 мм серый,Ящик для мяса ТАРА.РУ 207-P ВС 600х400х200 мм серый,848,RUB,Да,,Профоборудование,Нейтральное,Ящики для продуктов,https://entero.ru/item/366545,"<p>Ящик <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/366545""><b class=""b"">ТАРА.РУ 207-Р ВС </b></a>серии 200 предназначен для хранения и транспортировки мяса на предприятиях общественного питания и торговли. Модель имеет сплошные дно и стенки, соответствует евроформату DIN 55423-1 и отличается штабелированием для удобного складирования друг на друга. Ящик выполнен из полиэтилена низкого давления HDPE, который отличается прочностью, лёгкостью, долговечностью, гигиеничностью и устойчивостью к воздействию агрессивных химических веществ.</p>

<p><b>Дополнительные характеристики:</b></p>

<ul>
<li>Внутренний размер: 564х366х195 мм</li>
<li>Температура эксплуатации: от -18 до +50 °С</li>
</ul>",366545,сплошной,600 мм,400 мм,200 мм,0,https://entero.ru/manuals/477427/%D0%9A%D0%B0%D1%82%D0%B0%D0%BB%D0%BE%D0%B3%20%D0%A2%D0%90%D0%A0%D0%90.%D0%A0%D0%A3.pdf,,2 кг,Россия,Россия,для мяса,42 л,серый,Да
https://cdn.entero.ru/mp@2x/45/4c/454cac93115e08aac39a6b2acf8b75bb.jpg,Ящик универсальный ТАРА.РУ FUTURA 601 ГД ВС 600х400х300 мм серый,Ящик универсальный ТАРА.РУ FUTURA 601 ГД ВС 600х400х300 мм серый,917,RUB,Да,,Профоборудование,Нейтральное,Ящики для продуктов,https://entero.ru/item/366764,"<p>Вкладываемый универсальный ящик <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/366764""><b class=""b"">ТАРА.РУ 601 ГД ВС</b></a> серии FUTURA предназначен для хранения и транспортировки различных товаров на предприятиях общественного питания и торговли. Сплошные дно и стенки исключают попадание влаги и загрязнений, а также обеспечивают надёжность хранения. Модель отличается гладким дном и штабелированием для удобного складирования друг на друга. Ящик выполнен из высококачественного полиэтилена, который отличается прочностью, лёгкостью, долговечностью, гигиеничностью и устойчивостью к воздействию агрессивных химических веществ.</p>

<p><b>Дополнительные характеристики:</b></p>

<ul>
<li>Температура эксплуатации: от 0 до +50 °С</li>
</ul>",366764,сплошной,600 мм,400 мм,300 мм,0,https://entero.ru/manuals/477646/%D0%9A%D0%B0%D1%82%D0%B0%D0%BB%D0%BE%D0%B3%20%D0%A2%D0%90%D0%A0%D0%90.%D0%A0%D0%A3.pdf,,2.5 кг,Россия,Россия,универсальный,,серый,
https://cdn.entero.ru/mp@2x/c0/bd/c0bda5d186412402474fcd33fdd326e1.jpg,Ящик универсальный ТАРА.РУ FUTURA Safe Pro 601-1 SP ГД ВС 600х400х300 мм серый,Ящик универсальный ТАРА.РУ FUTURA Safe Pro 601-1 SP ГД ВС 600х400х300 мм серый,1437,RUB,Да,,Профоборудование,Нейтральное,Ящики для продуктов,https://entero.ru/item/366772,"<p>Вкладываемый универсальный ящик <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/366772""><b class=""b"">ТАРА.РУ FUTURA Safe Pro 601-1 SP ГД ВС</b></a> предназначен для хранения и транспортировки различных товаров на предприятиях общественного питания и торговли. Сплошные крышка, дно и стенки исключают попадание влаги и загрязнений, а также обеспечивают надёжность хранения. Модель отличается гладким дном и штабелированием для удобного складирования друг на друга. Ящик выполнен из полиэтилена низкого давления HDPE, который отличается прочностью, лёгкостью, долговечностью, гигиеничностью и устойчивостью к воздействию агрессивных химических веществ.</p>

<p><b>Дополнительные характеристики:</b></p>

<ul>
<li>Внутренний размер: 505х365х295 мм</li>
<li>Температура эксплуатации: от -18 до +50 °С</li>
</ul>",366772,сплошной,600 мм,400 мм,300 мм,0,https://entero.ru/manuals/477653/%D0%9A%D0%B0%D1%82%D0%B0%D0%BB%D0%BE%D0%B3%20%D0%A2%D0%90%D0%A0%D0%90.%D0%A0%D0%A3.pdf,,3.3 кг,Россия,Россия,универсальный,52 л,серый,Да
https://cdn.entero.ru/mp@2x/25/38/253804904c4b7b7094c19148bfa944ea.jpg;https://cdn.entero.ru/mp@2x/0e/fb/0efb8fb1ba8604bb26223d5c32791d87.jpg;https://cdn.entero.ru/mp@2x/44/29/4429e91d1b224261a3d700c81f002e6d.jpg;https://cdn.entero.ru/mp@2x/ab/6c/ab6c68bdf4291281efa647385b599fde.jpg,"Ящик Luxstahl 600х400х200 мм сплошной, универсальный Е2, ПЭНД [Е2Т]","Ящик Luxstahl 600х400х200 мм сплошной, универсальный Е2, ПЭНД [Е2Т]",1658,RUB,Да,Luxstahl,Профоборудование,Нейтральное,Ящики для продуктов,https://entero.ru/item/278302,"<p>Ящик <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/278302""><b class=""b"">Luxstahl 600х400х200 мм </b></a>предназначен для хранения и перемещения продуктов на предприятиях общественного питания и торговли. Изделие может эксплуатироваться при температуре окружающей среды от -15 до 70 °C. Ящик выполнен из полиэтилена низкого давления (ПЭНД).</p>

<p>Цвет ящика уточняйте при заказе.</p>",278302,сплошной,600 мм,400 мм,200 мм,0,,,2 кг,,,универсальный,40 л,"белый, зеленый, красный, синий",
https://cdn.entero.ru/mp@2x/e5/49/e549b46bee5c0b1e7c38b5ab06290fb7.jpg,"Ящик хлебный Luxstahl 740х465х145 мм перфорированный, ПЭНД [Х 3.3]","Ящик хлебный Luxstahl 740х465х145 мм перфорированный, ПЭНД [Х 3.3]",1797,RUB,Да,Luxstahl,Профоборудование,Нейтральное,Ящики для продуктов,https://entero.ru/item/266325,"<p>Ящик <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/266325""><b class=""b"">Luxstahl 740х465х145 мм</b></a> предназначен для хранения хлеба на предприятиях общественного питания и торговли. Изделие может эксплуатироваться при температуре окружающей среды от -15 до 70 °C. Ящик выполнен из ПЭНД.</p>

<p><b>Дополнительные характеристики:</b></p>

<ul>
<li>Вместимость: 14 буханок</li>
<li>Размер буханки: 200x105x125 мм</li>
</ul>",266325,перфорированный,740 мм,465 мм,145 мм,0,,2364,,,Россия,для хлеба,39 л,,
https://cdn.entero.ru/mp@2x/fd/6a/fd6a0fc5589eaafbf06ed98c2e0022a3.jpg;https://cdn.entero.ru/mp@2x/14/d1/14d1f8f3abb540ae525904247e653a9c.jpg;https://cdn.entero.ru/mp@2x/1a/ed/1aed3cb2249fd1fe3ae45c70aca44646.jpg;https://cdn.entero.ru/mp@2x/9a/93/9a938c1f65c8b3ae79593680d2bb795d.jpg;https://cdn.entero.ru/mp@2x/b3/51/b351de23df3f3438f53faebeddc8e65f.jpg;https://cdn.entero.ru/mp@2x/89/81/8981db0d0d83fa987ace01223cba29c0.jpg;https://cdn.entero.ru/mp@2x/58/d7/58d78029765f9cb48e245500b4b85af4.jpg;https://cdn.entero.ru/mp@2x/c0/55/c055e1fb3bc2415a3e3425dfb95192c6.jpg,Ящик универсальный ТАРА.РУ 425 710х500х455 мм черный,Ящик универсальный ТАРА.РУ 425 710х500х455 мм черный,2980,RUB,Да,,Профоборудование,Нейтральное,Ящики для продуктов,https://entero.ru/item/366668,"<p>Универсальный ящик <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/366668""><b class=""b"">ТАРА.РУ 425 </b></a>серии 400 предназначен для хранения и транспортировки различных крупных и тяжелых товаров предприятиях общественного питания и торговли. Сплошные дно и стенки исключают попадание влаги и загрязнений, а также обеспечивают надёжность хранения. Модель отличается штабелированием для удобного складирования друг на друга. Ящик выполнен из полиэтилена низкого давления HDPE, который отличается прочностью, лёгкостью, долговечностью, гигиеничностью и устойчивостью к воздействию агрессивных химических веществ.</p>

<p><b>Дополнительные характеристики:</b></p>

<ul>
<li>Внутренний размер: 660х440х420 мм</li>
<li>Температура эксплуатации: от 0 до +50 °С</li>
</ul>",366668,сплошной,710 мм,500 мм,455 мм,0,https://entero.ru/manuals/477526/%D0%9A%D0%B0%D1%82%D0%B0%D0%BB%D0%BE%D0%B3%20%D0%A2%D0%90%D0%A0%D0%90.%D0%A0%D0%A3.pdf,,8 кг,Россия,Россия,универсальный,122 л,черный,
https://cdn.entero.ru/mp@2x/b0/79/b079b5a17c55563b0282ade5f232fd87.jpg,Ящик для молока ТАРА.РУ 303 400х300х260 мм черный,Ящик для молока ТАРА.РУ 303 400х300х260 мм черный,462,RUB,Да,,Профоборудование,Нейтральное,Ящики для продуктов,https://entero.ru/item/366615,"<p>Ящик <a style=""text-decoration:none;cursor:text;"" href=""http://m.entero.ru/item/366615""><b class=""b"">ТАРА.РУ 303 </b></a>серии 300 предназначен для хранения и транспортировки молочной продукции на предприятиях общественного питания и торговли. Сплошные стенки и дно обеспечивают защиту содержимого от пыли, влаги и загрязнений. Модель отличается штабелированием, что позволяет удобно складировать ящики друг на друга. Ящик выполнен из полиэтилена низкого давления HDPE, который отличается прочностью, лёгкостью, долговечностью, гигиеничностью и устойчивостью к воздействию химических веществ.</p>

<p><b>Дополнительные характеристики:</b></p>

<ul>
<li>Температура эксплуатации: от 0 до +50 °С</li>
</ul>",366615,перфорированный,400 мм,300 мм,260 мм,0,https://entero.ru/manuals/477491/%D0%9A%D0%B0%D1%82%D0%B0%D0%BB%D0%BE%D0%B3%20%D0%A2%D0%90%D0%A0%D0%90.%D0%A0%D0%A3.pdf,,1.5 кг,Россия,Россия,для молока,25 л,черный,
https://cdn.entero.ru/mp@2x/98/9f/989fdf11d73db5f6c62ada00947c07d8.jpg;https://cdn.entero.ru/mp@2x/ec/ea/ecea0f096ff9aff4d3c5998a924f6362.jpg;https://cdn.entero.ru/mp@2x/28/65/2865673674f1d5169a11cebf8413e45b.jpg;https://cdn.entero.ru/mp@2x/fd/12/fd12922f5408c2fcb608cc88b87ff205.jpg,Ящик для полуфабрикатов ТАРА.РУ 424 МСК ВС 600х400х75 мм темно-серый,Ящик для полуфабрикатов ТАРА.РУ 424 МСК ВС 600х400х75 мм темно-серый,558,RUB,Да,,Профоборудование,Нейтральное,Ящики для продуктов,https://entero.ru/item/366836,"<p>Ящик <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/366836""><b class=""b"">ТАРА.РУ 424 МСК ВС </b></a>серии 400 предназначен для хранения и транспортировки мелких предметов, полуфабрикатов и ягод. Сплошные дно и стенки исключают попадание влаги и загрязнений, а также обеспечивают надёжность хранения. Модель отличается штабелируемостью для удобного складирования друг на друга. Низкий профиль позволяет использовать в качестве поддона под другую тару или в качестве самостоятельного контейнера. Ящик выполнен из полиэтилена низкого давления HDPE, который отличается прочностью, лёгкостью, долговечностью, гигиеничностью и устойчивостью к воздействию агрессивных химических веществ.</p>

<p><b>Дополнительные характеристики:</b></p>

<ul>
<li>Внутренний размер: 565х365х70 мм</li>
<li>Температура эксплуатации: от -18 до +50 °С</li>
<li>Цвет: темно-серый</li>
</ul>",366836,сплошной,600 мм,400 мм,75 мм,0,https://entero.ru/manuals/477879/%D0%9A%D0%B0%D1%82%D0%B0%D0%BB%D0%BE%D0%B3%20%D0%A2%D0%90%D0%A0%D0%90.%D0%A0%D0%A3.pdf,,1.1 кг,Россия,Россия,для полуфабрикатов,15 л,серый,Да
https://cdn.entero.ru/mp@2x/fe/cf/fecfb8b16f10bc779c51b96620a46e3c.jpg,Ящик универсальный ТАРА.РУ 405 430х330х110 мм синий,Ящик универсальный ТАРА.РУ 405 430х330х110 мм синий,590,RUB,Да,,Профоборудование,Нейтральное,Ящики для продуктов,https://entero.ru/item/366661,"<p>Универсальный ящик <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/366661""><b class=""b"">ТАРА.РУ 405 </b></a>серии 400 предназначен для хранения и транспортировки различных товаров предприятиях общественного питания и торговли. Сплошные дно и стенки исключают попадание влаги и загрязнений, а также обеспечивают надёжность хранения. Модель отличается штабелированием для удобного складирования друг на друга. Ящик выполнен из полиэтилена низкого давления HDPE, который отличается прочностью, лёгкостью, долговечностью, гигиеничностью и устойчивостью к воздействию агрессивных химических веществ.</p>

<p><b>Опции (заказываются отдельно):</b></p>

<ul>
<li>Крышка <a href=""https://entero.ru/item/366665"">405-К синяя</a></li>
</ul>",366661,сплошной,430 мм,330 мм,110 мм,0,https://entero.ru/manuals/477520/%D0%9A%D0%B0%D1%82%D0%B0%D0%BB%D0%BE%D0%B3%20%D0%A2%D0%90%D0%A0%D0%90.%D0%A0%D0%A3.pdf,,1.1 кг,Россия,Беларусь,универсальный,12 л,синий,
https://cdn.entero.ru/mp@2x/e7/ed/e7ed566de855db450508fade84d2e577.jpg,Ящик для мяса ТАРА.РУ 205 ВС 600х400х120 мм Е1 серый,Ящик для мяса ТАРА.РУ 205 ВС 600х400х120 мм Е1 серый,653,RUB,Да,,Профоборудование,Нейтральное,Ящики для продуктов,https://entero.ru/item/366541,"<p>Ящик <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/366541""><b class=""b"">ТАРА.РУ 205 </b></a>серии 200 предназначен для хранения и транспортировки мяса на предприятиях общественного питания и торговли. Модель имеет сплошные дно и стенки, соответствует евроформату DIN 55423-1 и отличается штабелированием для удобного складирования друг на друга. Ящик выполнен из полиэтилена низкого давления HDPE, который отличается прочностью, лёгкостью, долговечностью, гигиеничностью и устойчивостью к воздействию агрессивных химических веществ.</p>

<p><b>Дополнительные характеристики:</b></p>

<ul>
<li>Внутренний размер: 560х360х115 мм</li>
<li>Температура эксплуатации: от -18 до +50 °С</li>
</ul>",366541,сплошной,600 мм,400 мм,120 мм,0,https://entero.ru/manuals/477408/%D0%9A%D0%B0%D1%82%D0%B0%D0%BB%D0%BE%D0%B3%20%D0%A2%D0%90%D0%A0%D0%90.%D0%A0%D0%A3.pdf;https://entero.ru/manuals/505616/%D0%9E%D1%82%D0%BA%D0%B0%D0%B7%D0%BD%D0%BE%D0%B5%20%D0%BF%D0%B8%D1%81%D1%8C%D0%BC%D0%BE.pdf,,1.5 кг,Россия,Россия,для мяса,25 л,серый,Да
